,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
734,7/7/20 11:15,fr.gouv.android.stopcovid,StopCovid France,fr,Fabien Cerkownik,1,"L'appli se désactive régulièrement sans prévenir. Finalement on peut pas faire confiance en l'appli. Édit: vu qu'aucune amélioration est faite sur l'activation de l'app, celle-ci ne sert à rien, je desinstalle.",The app is deactivated regularly without warning. Finally we can not trust the app. Edit: since no improvement is made on the activation of the app  it is useless  I uninstall.,fr,The app is deactivated regularly without warning  Finally we can not trust the app  Edit  since no improvement is made on the activation of the app  it is useless  I uninstall ,Privacy,trust,0.0625,Negative,0,0,0,0,0,0,0,1,0
738,7/7/20 7:32,fr.gouv.android.stopcovid,StopCovid France,fr,fadi habib,5,Application très utile même indispensable dans la lutte contre la COVID 19,Very useful application even essential in the fight against COVID 19,fr,Very useful application even essential in the fight against COVID   ,Domain_Specific,applic,0.142857143,Positive,0,0,1,0,0,0,0,0,0
748,7/6/20 15:29,fr.gouv.android.stopcovid,StopCovid France,fr,Cannarella Claire,5,Repond au besoin en préservant la confidentialité,Responds to need while maintaining confidentiality,fr,Responds to need while maintaining confidentiality,Domain_Specific,respond,0.25,Neutral,0,0,1,0,0,0,0,0,0
750,7/6/20 14:27,fr.gouv.android.stopcovid,StopCovid France,fr,Christophe.L,1,Application qui demande à être relancée tous les jours 🙄,Application that needs to be relaunched every day 🙄,fr,Application that needs to be relaunched every day  ,Domain_Specific,applic,0.2,Neutral,0,0,1,0,0,0,0,0,0
753,7/6/20 13:31,fr.gouv.android.stopcovid,StopCovid France,fr,Emilie Arthaud,1,"L'application se désactive toute seule sans arrêt, alors que l'on bluetooth est activé",The application deactivates itself without stopping  while bluetooth is activated,fr,The application deactivates itself without stopping  while bluetooth is activated,Domain_Specific,applic,0.166666667,Positive,0,0,1,0,0,0,0,0,0
754,7/6/20 13:13,fr.gouv.android.stopcovid,StopCovid France,fr,Wizz willy,1,Dommage qu'elle marche seulement si le bleutwoo est mi car c l endroit ou le téléphone et le plus vulnérable au piratage. De compte bancaire ou autre..Dommage l idée et bonne,Too bad it only works if the bleutwoo is mi because it is the place or the phone and the most vulnerable to hacking. From bank account or other ... Too bad the idea and good,fr,Too bad it only works if the bleutwoo is mi because it is the place or the phone and the most vulnerable to hacking  From bank account or other     Too bad the idea and good,"Domain_Specific, Privacy","bank account, account",0.2,Negative,0,0,1,0,0,0,0,1,0
755,7/6/20 12:52,fr.gouv.android.stopcovid,StopCovid France,fr,Virginie et Dominique Morin,2,Dommage que l'application ne soit pas capable de nous dire au moins si on a un risque potentiel dans un rayon de 100m comme cela respecterai le secret médical et nous permettrait de faire plus attention ⚠ dans un lieu à risque,Too bad that the application is not able to tell us at least if there is a potential risk within a radius of 100m as this will respect medical confidentiality and allow us to be more careful ⚠ in a risky place,fr,Too bad that the application is not able to tell us at least if there is a potential risk within a radius of    m as this will respect medical confidentiality and allow us to be more careful   in a risky place,Domain_Specific,"applic, medic",0.111111111,Negative,0,0,1,0,0,0,0,0,0
756,7/6/20 11:32,fr.gouv.android.stopcovid,StopCovid France,fr,Nanou Gardon,2,"Il serai intéressant de savoir combien de personnes connectées nous avons croisé dans la journée,ceci nous permettrait de juger réellement de l'efficacité de stopcovid",It will be interesting to know how many connected people we met during the day  this would allow us to really judge the effectiveness of stopcovid,fr,It will be interesting to know how many connected people we met during the day  this would allow us to really judge the effectiveness of stopcovid,Domain_Specific,judg,0.066666667,Positive,0,0,1,0,0,0,0,0,0
759,7/6/20 10:36,fr.gouv.android.stopcovid,StopCovid France,fr,Lise Mennetrey,2,Application qui au départ semble intéressante sauf que le bug c'est que j'ai sans arrêt une notification qui me demande d'activer l'application en autorisant la géolocalisation localisation. J'ai bien activé le bluetooth ainsi que la localisation mais ça ne suffit pas pour activer l'application. Donc ne fonctionne pas sur mon android,Application which initially seems interesting except that the bug is that I constantly have a notification asking me to activate the application by authorizing the geolocation location. I have activated bluetooth as well as the location but that is not enough to activate the application. So does not work on my android,fr,Application which initially seems interesting except that the bug is that I constantly have a notification asking me to activate the application by authorizing the geolocation location  I have activated bluetooth as well as the location but that is not enough to activate the application  So does not work on my android,"Domain_Specific, Privacy","locat, author, locat, author, applic",0.208333333,Positive,0,0,1,0,0,0,0,1,0
760,7/6/20 9:52,fr.gouv.android.stopcovid,StopCovid France,fr,Maurice Moskawitz,2,"S'arrête sans arrêt. Efficacité suspecte. On veux y croire, encore faudrait il que ça fonctionne.",Stops nonstop. Suspicious efficacy. We want to believe it  it still has to work.,fr,Stops nonstop  Suspicious efficacy  We want to believe it  it still has to work ,Privacy,suspici,0.125,Negative,0,0,0,0,0,0,0,1,0
763,7/6/20 6:34,fr.gouv.android.stopcovid,StopCovid France,fr,Antoine Riand,1,"Depuis la dernière mise à jour, l'application se ferme dès son lancement.",Since the last update  the application closes as soon as it is launched.,fr,Since the last update  the application closes as soon as it is launched ,Domain_Specific,applic,0.142857143,Positive,0,0,1,0,0,0,0,0,0
767,7/5/20 21:01,fr.gouv.android.stopcovid,StopCovid France,fr,Pascal Martinelli,5,"Pas trés fun !!!. Il suffirait de peu de chose pour rendre l'appli attractive. Facultatif évidement : Nombre de personnes croisées, nombre de personne croisées + de 15 minutes. Courbe jour semaine mois. Profil rouge orange ou vert. Des beaux graphiques... Avec ca vous feriez 10.000.000 de chargement.. Manque d'imagination ou peur de déplaire ?",Not very fun !!!. It wouldn't take much to make the app attractive. Obviously optional: Number of people crossed  number of people crossed over 15 minutes. Day week month curve. Profile red orange or green. Beautiful graphics ... With that you would load 10 000 000. Lack of imagination or fear of displeasing?,fr,Not very fun      It wouldn t take much to make the app attractive  Obviously optional  Number of people crossed  number of people crossed over    minutes  Day week month curve  Profile red orange or green  Beautiful graphics     With that you would load             Lack of imagination or fear of displeasing ,"Domain_Specific, Emotional","fear, profil",0.0625,Neutral,0,0,1,1,0,0,0,0,0
769,7/5/20 20:22,fr.gouv.android.stopcovid,StopCovid France,fr,Manon D.,1,L'application ne fonctionne plus depuis quelques jours et se ferme dès l'ouverture. Je trouve par ailleurs dommage de devoir activer le bluetooth continuellement pour son fonctionnement.,The application has not worked for a few days and closes upon opening. I also find it a shame to have to activate bluetooth continuously for its operation.,fr,The application has not worked for a few days and closes upon opening  I also find it a shame to have to activate bluetooth continuously for its operation ,Domain_Specific,applic,0.076923077,Negative,0,0,1,0,0,0,0,0,0
771,7/5/20 18:53,fr.gouv.android.stopcovid,StopCovid France,fr,Sebastien Gahagnon,1,Quand j'aurai réussi à télécharger le truc...,When I manage to download the stuff ...,fr,When I manage to download the stuff    ,Domain_Specific,"manag, manag",0.666666667,Neutral,0,0,1,0,0,0,0,0,0
773,7/5/20 18:00,fr.gouv.android.stopcovid,StopCovid France,fr,Geotrouvetout javille,1,"Une application écrite par des bras-cassés , elle se plante régulièrement ( Android 9). Après le scandale des masques ....",An application written by broken arms  it crashes regularly (Android 9). After the mask scandal ....,fr,An application written by broken arms  it crashes regularly  Android     After the mask scandal     ,Domain_Specific,applic,0.111111111,Negative,0,0,1,0,0,0,0,0,0
776,7/5/20 12:46,fr.gouv.android.stopcovid,StopCovid France,fr,Julien Jul,1,Si etat subventionne les batteries de telephone je la re télécharge puisque c'est très energivore on va pas se faire avoir tout notre vie on paye sans rien en retour comme d'habitude,If the state subsidizes the phone batteries I download it again since it is very energy intensive we will not be fooled all our life we ​​pay without anything in return as usual,fr,If the state subsidizes the phone batteries I download it again since it is very energy intensive we will not be fooled all our life we   pay without anything in return as usual,"Emotional, Socio_economic_Status","fool, pay",0.125,Positive,0,0,0,1,0,0,0,0,1
779,7/5/20 10:46,fr.gouv.android.stopcovid,StopCovid France,fr,Delphine RUINET,2,"Il faut tout le temps réactiver l application mais il faut s en apercevoir, pas évident plus il manque quelques info pour savoir si l appli fonctionne correctement",You have to reactivate the application all the time but you have to notice it  not easy plus some info is missing to know if the application is working correctly,fr,You have to reactivate the application all the time but you have to notice it  not easy plus some info is missing to know if the application is working correctly,Domain_Specific,applic,0.083333333,Negative,0,0,1,0,0,0,0,0,0
783,7/5/20 5:23,fr.gouv.android.stopcovid,StopCovid France,fr,JiJi La Norville,1,Se désactive lorsque l'on éteint le téléphone,Disables when the phone is turned off,fr,Disables when the phone is turned off,Disability,disabl,0.333333333,Neutral,0,1,0,0,0,0,0,0,0
784,7/5/20 4:56,fr.gouv.android.stopcovid,StopCovid France,fr,Michel Duhay,1,Application à l'image de la société : Ça aurait pu le faire mais ça le fait pas. Embauchez des pro peut-être que l'application fonctionnera !,Application to the image of the company: It could have done it but it does not. Hire pros maybe the app will work!,fr,Application to the image of the company  It could have done it but it does not  Hire pros maybe the app will work ,Domain_Specific,"imag, applic",0.181818182,Neutral,0,0,1,0,0,0,0,0,0
