,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
3972,5/25/20 21:46,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,ابوثامر المالكي,5,تطبيق تقني متطور تم عمله من اجل المواطن ..شكرا لحكومتنا وبقياده الملك سلمان وولي عهده الامين محمد ابن سلمان,An advanced technical application that was made for the citizen ... Thank you to our government and under its leadership  King Salman and his Crown Prince Mohammed bin Salman,ar,An advanced technical application that was made for the citizen     Thank you to our government and under its leadership  King Salman and his Crown Prince Mohammed bin Salman,"Domain_Specific, Socio_economic_Status","technic, applic",0.133333333,Positive,0,0,1,0,0,0,0,0,1
3976,5/25/20 21:35,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Shahab Khan,1,some time its apear some time does not appear. yestarday twicely when i went out for delivery picking it became black for more then half hour. most of rider got pelties because of this app.,  some time its apear some time does not appear. yestarday twicely when i went out for delivery picking it became black for more then half hour. most of rider got pelties because of this app. ,en,  some time its apear some time does not appear  yestarday twicely when i went out for delivery picking it became black for more then half hour  most of rider got pelties because of this app  ,Domain_Specific,rider,0.052631579,Neutral,0,0,1,0,0,0,0,0,0
3980,5/25/20 21:33,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Hassan Shehb,5,ناقص شي واحد إضافة خيارات أماكن التموين يمكن التوجه من خلال قبول التصريح داخل الحي,Minus one thing. Add options for catering places. You can proceed by accepting the permit inside the neighborhood,ar,Minus one thing  Add options for catering places  You can proceed by accepting the permit inside the neighborhood,Domain_Specific,cater,0.083333333,Positive,0,0,1,0,0,0,0,0,0
3982,5/25/20 21:30,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,hes z,5,تطبيق مفيد ومهم,Useful and important application,ar,Useful and important application,Domain_Specific,"import, applic",0.666666667,Positive,0,0,1,0,0,0,0,0,0
3991,5/25/20 21:14,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,الشيخ سلطان,5,اللٓهم أحفظ ديننا وأحفظ هذا البلد آمنا وأحفظ أعراضنا وأحفظ ملكنا وقائدنا وأجعنلنا من أهل اليمين يوم الحساب ي غافر وي رحمـٰن ي رحيم... اللٓهم أمّيينٌ ❤️,O God  preserve our religion  keep this country safe  protect our honor  preserve our king and our leader  and make us among the rightful people on the Day of Judgment.,ar,O God  preserve our religion  keep this country safe  protect our honor  preserve our king and our leader  and make us among the rightful people on the Day of Judgment ,"Domain_Specific, Language, Location, Privacy","countri, countri, religion, protect, leader, preserv",0.333333333,Positive,0,0,1,0,0,1,1,1,0
4004,5/25/20 20:55,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,ahmed hammad,5,مهم ومميز,Important and distinctive,ar,Important and distinctive,Domain_Specific,import,0.5,Positive,0,0,1,0,0,0,0,0,0
4008,5/25/20 20:52,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Ebrahim Saheb,4,ملاحظة بس يكون ساعتين على الاقل في اليوم خارج الحي يكون أفضل,Note  but at least two hours a day outside the neighborhood is better,ar,Note  but at least two hours a day outside the neighborhood is better,Domain_Specific,outsid,0.125,Positive,0,0,1,0,0,0,0,0,0
4009,5/25/20 20:49,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Abo Sarah,5,الحمد والشكر لله اولا واخيرا. ثم الشكر لمولاي خادم الحرمين الشريفين وسمو سيدي ولي العهد وشكرا لابطال قواتنا المسلحة وشكرا لابطالنا رجال الصحة ودام عزك يا وطن.... السعودية العظمى...,Praise and thanks to God first and last. Then thanks to Moulay  Custodian of the Two Holy Mosques  and His Highness  the Crown Prince  and thanks to the heroes of our armed forces  and thanks to our heroes  the men of health.,ar,Praise and thanks to God first and last  Then thanks to Moulay  Custodian of the Two Holy Mosques  and His Highness  the Crown Prince  and thanks to the heroes of our armed forces  and thanks to our heroes  the men of health ,"Domain_Specific, Gender","men, custodian",0.090909091,Positive,0,0,1,0,1,0,0,0,0
4017,5/25/20 20:40,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,wanal alhatami,3,في مشكلة في التسجيل أرجو حله التسجيل حنا في ابشر بأحرف وأرقام الاسم ارجو السماح مثل السابق,In the case of a problem in the registry  please solve it. Registration. Hanna in Absher with letters and numbers of the name  please allow the same as before,ar,In the case of a problem in the registry  please solve it  Registration  Hanna in Absher with letters and numbers of the name  please allow the same as before,Domain_Specific,letter,0.071428571,Positive,0,0,1,0,0,0,0,0,0
4024,5/25/20 20:30,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,محمد,3,ياخي ماهو راضي يتحمل التطبيق,My brother  he does not accept the application,ar,My brother  he does not accept the application,Domain_Specific,"brother, applic",0.5,Negative,0,0,1,0,0,0,0,0,0
4030,5/25/20 20:23,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,أابو أمجد,5,اطبيق جميل جدا وسهل الاستخدام,Very nice application and easy to use,ar,Very nice application and easy to use,Domain_Specific,applic,0.2,Positive,0,0,1,0,0,0,0,0,0
4043,5/25/20 19:56,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Nasirudheen Kk,5,Good application..but can't add visitor visa family members or can't login for visitors separately.please support for them also,  Good application..but can't add visitor visa family members or can't login for visitors separately.please support for them also ,en,  Good application  but can t add visitor visa family members or can t login for visitors separately please support for them also ,Domain_Specific,"visitor, separ, applic",0.230769231,Positive,0,0,1,0,0,0,0,0,0
4050,5/25/20 19:53,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Abdol Al-Shalaan,5,شي جميل ومرتب ويرفع الراس ... شكرا لجميع القائمين على الخدمات الإلكترونية بجميع اشكالها وانواعها,Something nice and tidy and raises the head ... Thank you to all those in charge of electronic services in all its forms and types,ar,Something nice and tidy and raises the head     Thank you to all those in charge of electronic services in all its forms and types,Domain_Specific,"servic, servic, head",0.272727273,Positive,0,0,1,0,0,0,0,0,0
4068,5/25/20 19:35,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,عبودي الاحمد,5,تطبيق ممتاز جدا جدا,Very very excellent application,ar,Very very excellent application,Domain_Specific,applic,0.25,Positive,0,0,1,0,0,0,0,0,0
4074,5/25/20 19:28,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,z.a salem,1,سلام عليكم لو سمحتو التطبيق عطلان معلق لا يريد إصدار تصريح يرسل رقم التفعيل ويقولي حاول مرة اخرى,Peace be upon you. If you allow the application  a suspended malfunction does not want to issue a permit that sends the activation number and says try again,ar,Peace be upon you  If you allow the application  a suspended malfunction does not want to issue a permit that sends the activation number and says try again,Domain_Specific,applic,0.066666667,Positive,0,0,1,0,0,0,0,0,0
4075,5/25/20 19:28,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,بندر الشطير,1,التعليق معلق مايفتح يعطي رسالة حاول مرة أخرى,Comment pending gives a message  try again,ar,Comment pending gives a message  try again,Domain_Specific,comment,0.2,Neutral,0,0,1,0,0,0,0,0,0
4078,5/25/20 19:23,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,captain ashkar,5,السلام عليكم ارجو من العاملين على البرنامج النظر انا يوجد شريحة من الافراد لايحملون اقام او هوية وطنية لديهم رقم حدود تاشيرة زيارة ارجو النظر في هذا الموضوع وجعل التطبيق متاح لهم ولكم جزيل الشكر,Peace be upon you. I ask those working on the program to consider. There is a segment of individuals who do not have residency or national identity cards. They have a visitor visa limit number. Please consider this topic and make the application available to them. Thank you very much.,ar,Peace be upon you  I ask those working on the program to consider  There is a segment of individuals who do not have residency or national identity cards  They have a visitor visa limit number  Please consider this topic and make the application available to them  Thank you very much ,Domain_Specific,"visitor, applic",0.08,Positive,0,0,1,0,0,0,0,0,0
4084,5/25/20 19:15,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Zulqarnain Tahir,4,Its only for saudi or persons with iqama. What about visitors or visit visa holders? Is there any way to sign up for them. How they can use it?,  Its only for saudi or persons with iqama. What about visitors or visit visa holders? Is there any way to sign up for them. How they can use it? ,en,  Its only for saudi or persons with iqama  What about visitors or visit visa holders  Is there any way to sign up for them  How they can use it  ,Domain_Specific,"visitor, holder",0.166666667,Neutral,0,0,1,0,0,0,0,0,0
4090,5/25/20 19:11,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,ابوهديل أبو رعد,1,رفض تغيير الموقع أسوأ مافيه,Refusing to change the location is the worst of it,ar,Refusing to change the location is the worst of it,"Domain_Specific, Privacy","locat, locat",0.5,Negative,0,0,1,0,0,0,0,1,0
4094,5/25/20 19:09,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Mos Abo,5,ممتاز جدا شكرا للمطور و خدمة الاسعلامات متجاوبة جدا,Very excellent thanks to the developer and the concierge service is very responsive,ar,Very excellent thanks to the developer and the concierge service is very responsive,Domain_Specific,"servic, servic, concierg",0.375,Positive,0,0,1,0,0,0,0,0,0
4096,5/25/20 19:06,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Runaas Deheem,1,English version doesn't allow you to sign up based on your birth date.,  English version doesn't allow you to sign up based on your birth date. ,en,  English version doesn t allow you to sign up based on your birth date  ,Language,english,0.142857143,Positive,0,0,0,0,0,1,0,0,0
4102,5/25/20 19:02,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,سعد الزهراني,5,مشكلة التطبيق في جوالات الهواوي مايشتغل عدل,The application problem in Huawei phones does not work,ar,The application problem in Huawei phones does not work,Domain_Specific,applic,0.166666667,Negative,0,0,1,0,0,0,0,0,0
4105,5/25/20 19:00,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Ali Al,5,نشكر حكومه خادم الحرمين الشريفين على تحتنا بهذا البرنامج الله يحفظ بلدنا,We thank his government  the Custodian of the Two Holy Mosques  for giving us this program  may God protect our country,ar,We thank his government  the Custodian of the Two Holy Mosques  for giving us this program  may God protect our country,"Domain_Specific, Language, Location, Privacy","countri, countri, protect, custodian",0.307692308,Positive,0,0,1,0,0,1,1,1,0
4106,5/25/20 18:59,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,αli αlмljм,1,وش دخل الروت بتشغيل التطبيق؟؟ للأسف الشديد التحديث الاخير لايعمل التطبيق ع الاجهزة المروته(ROOT) ، ارجو ا صدور تحديث اخر لحل المشكلة وشكراً,What entered the root by running the application ?? Unfortunately  the latest update does not work on rooted devices  please issue another update to solve the problem. Thank you.,ar,What entered the root by running the application    Unfortunately  the latest update does not work on rooted devices  please issue another update to solve the problem  Thank you ,Domain_Specific,"enter, run, applic",0.166666667,Positive,0,0,1,0,0,0,0,0,0
